8.870798319327730663e-01,9.375000000000000000e-01,9.637605042016806900e-01,9.779411764705882026e-01,9.842436974789915416e-01,9.894957983193277684e-01,9.926470588235294379e-01,9.942226890756302726e-01,9.978991596638655537e-01,9.989495798319327768e-01,9.994747899159663884e-01,1.000000000000000000e+00
8.918067226890756816e-01,9.264705882352941568e-01,9.679621848739495826e-01,9.742647058823529216e-01,9.847689075630252642e-01,9.879201680672269337e-01,9.936974789915966610e-01,9.952731092436974958e-01,9.978991596638655537e-01,9.952731092436974958e-01,9.994747899159663884e-01,1.000000000000000000e+00
9.065126050420168058e-01,9.353991596638655537e-01,9.632352941176470784e-01,9.742647058823529216e-01,9.858193277310924874e-01,9.879201680672269337e-01,9.942226890756302726e-01,9.963235294117647189e-01,9.963235294117647189e-01,9.978991596638655537e-01,9.994747899159663884e-01,9.994747899159663884e-01
8.991596638655462437e-01,9.269957983193277684e-01,9.658613445378151363e-01,9.753151260504201447e-01,9.852941176470588758e-01,9.879201680672269337e-01,9.931722689075630495e-01,9.973739495798319421e-01,9.968487394957983305e-01,9.973739495798319421e-01,9.994747899159663884e-01,9.989495798319327768e-01
9.002100840336134668e-01,9.353991596638655537e-01,9.632352941176470784e-01,9.690126050420168058e-01,9.847689075630252642e-01,9.879201680672269337e-01,9.915966386554622147e-01,9.952731092436974958e-01,9.947478991596638842e-01,9.984243697478991653e-01,9.989495798319327768e-01,1.000000000000000000e+00
9.065126050420168058e-01,9.375000000000000000e-01,9.627100840336134668e-01,9.779411764705882026e-01,9.863445378151260989e-01,9.894957983193277684e-01,9.942226890756302726e-01,9.957983193277311074e-01,9.973739495798319421e-01,9.994747899159663884e-01,9.984243697478991653e-01,9.994747899159663884e-01
9.070378151260504174e-01,9.317226890756302726e-01,9.648109243697479132e-01,9.753151260504201447e-01,9.852941176470588758e-01,9.873949579831933221e-01,9.910714285714286031e-01,9.952731092436974958e-01,9.978991596638655537e-01,9.978991596638655537e-01,1.000000000000000000e+00,9.984243697478991653e-01
8.986344537815126321e-01,9.369747899159663884e-01,9.669117647058823595e-01,9.737394957983193100e-01,9.847689075630252642e-01,9.900210084033613800e-01,9.926470588235294379e-01,9.942226890756302726e-01,9.947478991596638842e-01,9.994747899159663884e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.044117647058823595e-01,9.322478991596638842e-01,9.663865546218487479e-01,9.753151260504201447e-01,9.842436974789915416e-01,9.868697478991597105e-01,9.905462184873949916e-01,9.947478991596638842e-01,9.968487394957983305e-01,9.994747899159663884e-01,9.989495798319327768e-01,9.984243697478991653e-01
9.007352941176470784e-01,9.380252100840336116e-01,9.621848739495798553e-01,9.732142857142856984e-01,9.837184873949579300e-01,9.879201680672269337e-01,9.947478991596638842e-01,9.978991596638655537e-01,9.957983193277311074e-01,9.936974789915966610e-01,9.989495798319327768e-01,1.000000000000000000e+00
